12493.60475,0.10940
12489.74751,0.11101
12485.89027,0.11256
12482.03303,0.11277
12478.17579,0.11232
12474.31855,0.11104
12470.46130,0.10944
12466.60406,0.10869
12462.74682,0.10938
12458.88958,0.10996
12455.03234,0.10846
12451.17510,0.10703
12447.31786,0.10688
12443.46062,0.10716
12439.60337,0.10937
12435.74613,0.11276
12431.88889,0.11389
12428.03165,0.11158
12424.17441,0.10758
12420.31717,0.10552
12416.45993,0.10655
12412.60268,0.10816
12408.74544,0.10798
12404.88820,0.10646
12401.03096,0.10734
12397.17372,0.11124
12393.31648,0.11315
12389.45924,0.11112
12385.60199,0.10877
12381.74475,0.10837
12377.88751,0.10795
12374.03027,0.10675
12370.17303,0.10734
12366.31579,0.10975
12362.45855,0.11174
12358.60131,0.11232
12354.74406,0.11131
12350.88682,0.11067
12347.02958,0.11144
12343.17234,0.11164
12339.31510,0.11121
12335.45786,0.11130
12331.60062,0.11200
12327.74337,0.11334
12323.88613,0.11441
12320.02889,0.11314
12316.17165,0.10952
12312.31441,0.10678
12308.45717,0.10702
12304.59993,0.10931
12300.74268,0.11144
12296.88544,0.11116
12293.02820,0.10826
12289.17096,0.10543
12285.31372,0.10470
12281.45648,0.10519
12277.59924,0.10624
12273.74200,0.10667
12269.88475,0.10526
12266.02751,0.10476
12262.17027,0.10688
12258.31303,0.10958
12254.45579,0.11168
12250.59855,0.11248
12246.74131,0.11089
12242.88406,0.10832
12239.02682,0.10746
12235.16958,0.10808
12231.31234,0.10873
12227.45510,0.10860
12223.59786,0.10730
12219.74062,0.10605
12215.88338,0.10694
12212.02613,0.11029
12208.16889,0.11177
12204.31165,0.10886
12200.45441,0.10582
12196.59717,0.10512
12192.73993,0.10514
12188.88269,0.10520
12185.02544,0.10525
12181.16820,0.10502
12177.31096,0.10446
12173.45372,0.10381
12169.59648,0.10388
12165.73924,0.10520
12161.88200,0.10686
12158.02475,0.10732
12154.16751,0.10674
12150.31027,0.10587
12146.45303,0.10510
12142.59579,0.10571
12138.73855,0.10656
12134.88131,0.10575
12131.02407,0.10470
12127.16682,0.10372
12123.30958,0.10347
12119.45234,0.10541
12115.59510,0.10726
12111.73786,0.10815
12107.88062,0.10938
12104.02338,0.11040
12100.16613,0.11041
12096.30889,0.10926
12092.45165,0.10790
12088.59441,0.10694
12084.73717,0.10570
12080.87993,0.10514
12077.02269,0.10618
12073.16544,0.10637
12069.30820,0.10423
12065.45096,0.10196
12061.59372,0.10083
12057.73648,0.10049
12053.87924,0.10169
12050.02200,0.10420
12046.16476,0.10590
12042.30751,0.10645
12038.45027,0.10693
12034.59303,0.10728
12030.73579,0.10718
12026.87855,0.10709
12023.02131,0.10685
12019.16407,0.10580
12015.30682,0.10553
12011.44958,0.10709
12007.59234,0.10801
12003.73510,0.10693
11999.87786,0.10605
11996.02062,0.10726
11992.16338,0.10952
11988.30614,0.11071
11984.44889,0.10934
11980.59165,0.10610
11976.73441,0.10416
11972.87717,0.10400
11969.01993,0.10331
11965.16269,0.10260
11961.30545,0.10330
11957.44820,0.10473
11953.59096,0.10557
11949.73372,0.10554
11945.87648,0.10680
11942.01924,0.10985
11938.16200,0.11108
11934.30476,0.10928
11930.44751,0.10729
11926.59027,0.10677
11922.73303,0.10770
11918.87579,0.10992
11915.01855,0.11180
11911.16131,0.11117
11907.30407,0.10924
11903.44683,0.10852
11899.58958,0.10888
11895.73234,0.10960
11891.87510,0.11075
11888.01786,0.11199
11884.16062,0.11268
11880.30338,0.11224
11876.44614,0.11074
11872.58889,0.10926
11868.73165,0.10905
11864.87441,0.11029
11861.01717,0.11161
11857.15993,0.11209
11853.30269,0.11238
11849.44545,0.11273
11845.58820,0.11301
11841.73096,0.11384
11837.87372,0.11510
11834.01648,0.11555
11830.15924,0.11451
11826.30200,0.11256
11822.44476,0.11148
11818.58752,0.11227
11814.73027,0.11298
11810.87303,0.11232
11807.01579,0.11191
11803.15855,0.11240
11799.30131,0.11327
11795.44407,0.11448
11791.58683,0.11496
11787.72958,0.11345
11783.87234,0.11116
11780.01510,0.11029
11776.15786,0.11057
11772.30062,0.11074
11768.44338,0.11094
11764.58614,0.11156
11760.72890,0.11247
11756.87165,0.11287
11753.01441,0.11268
11749.15717,0.11357
11745.29993,0.11512
11741.44269,0.11511
11737.58545,0.11405
11733.72821,0.11356
11729.87096,0.11385
11726.01372,0.11402
11722.15648,0.11359
11718.29924,0.11290
11714.44200,0.11202
11710.58476,0.11166
11706.72752,0.11280
11702.87027,0.11501
11699.01303,0.11653
11695.15579,0.11592
11691.29855,0.11414
11687.44131,0.11340
11683.58407,0.11361
11679.72683,0.11297
11675.86959,0.11213
11672.01234,0.11276
11668.15510,0.11393
11664.29786,0.11432
11660.44062,0.11379
11656.58338,0.11261
11652.72614,0.11096
11648.86890,0.10946
11645.01165,0.10958
11641.15441,0.11124
11637.29717,0.11263
11633.43993,0.11258
11629.58269,0.11207
11625.72545,0.11311
11621.86821,0.11576
11618.01096,0.11748
11614.15372,0.11635
11610.29648,0.11457
11606.43924,0.11481
11602.58200,0.11541
11598.72476,0.11474
11594.86752,0.11390
11591.01028,0.11339
11587.15303,0.11362
11583.29579,0.11489
11579.43855,0.11531
11575.58131,0.11468
11571.72407,0.11507
11567.86683,0.11616
11564.00959,0.11606
11560.15234,0.11489
11556.29510,0.11529
11552.43786,0.11791
11548.58062,0.11915
11544.72338,0.11709
11540.86614,0.11473
11537.00890,0.11528
11533.15166,0.11737
11529.29441,0.11729
11525.43717,0.11537
11521.57993,0.11524
11517.72269,0.11735
11513.86545,0.11834
11510.00821,0.11672
11506.15097,0.11503
11502.29372,0.11554
11498.43648,0.11644
11494.57924,0.11586
11490.72200,0.11545
11486.86476,0.11631
11483.00752,0.11692
11479.15028,0.11579
11475.29303,0.11370
11471.43579,0.11266
11467.57855,0.11249
11463.72131,0.11124
11459.86407,0.10897
11456.00683,0.10861
11452.14959,0.11111
11448.29235,0.11242
11444.43510,0.11067
11440.57786,0.10897
11436.72062,0.10914
11432.86338,0.11066
11429.00614,0.11235
11425.14890,0.11213
11421.29166,0.11037
11417.43441,0.11013
11413.57717,0.11140
11409.71993,0.11123
11405.86269,0.10961
11402.00545,0.10870
11398.14821,0.10875
11394.29097,0.10938
11390.43372,0.11043
11386.57648,0.11086
11382.71924,0.11050
11378.86200,0.11035
11375.00476,0.11022
11371.14752,0.10967
11367.29028,0.10980
11363.43304,0.11121
11359.57579,0.11204
11355.71855,0.11083
11351.86131,0.10916
11348.00407,0.10919
11344.14683,0.11079
11340.28959,0.11250
11336.43235,0.11319
11332.57510,0.11238
11328.71786,0.11148
11324.86062,0.11230
11321.00338,0.11351
11317.14614,0.11275
11313.28890,0.11102
11309.43166,0.11027
11305.57442,0.10959
11301.71717,0.10824
11297.85993,0.10793
11294.00269,0.10932
11290.14545,0.11128
11286.28821,0.11290
11282.43097,0.11360
11278.57373,0.11420
11274.71648,0.11641
11270.85924,0.11842
11267.00200,0.11730
11263.14476,0.11472
11259.28752,0.11280
11255.43028,0.11158
11251.57304,0.11202
11247.71579,0.11332
11243.85855,0.11272
11240.00131,0.11085
11236.14407,0.11010
11232.28683,0.11004
11228.42959,0.10943
11224.57235,0.10868
11220.71511,0.10872
11216.85786,0.11004
11213.00062,0.11200
11209.14338,0.11316
11205.28614,0.11309
11201.42890,0.11264
11197.57166,0.11190
11193.71442,0.11048
11189.85717,0.10949
11185.99993,0.10953
11182.14269,0.10961
11178.28545,0.10983
11174.42821,0.11056
11170.57097,0.11102
11166.71373,0.11126
11162.85648,0.11161
11158.99924,0.11192
11155.14200,0.11236
11151.28476,0.11244
11147.42752,0.11200
11143.57028,0.11210
11139.71304,0.11231
11135.85580,0.11192
11131.99855,0.11183
11128.14131,0.11212
11124.28407,0.11208
11120.42683,0.11175
11116.56959,0.11143
11112.71235,0.11151
11108.85511,0.11209
11104.99786,0.11250
11101.14062,0.11205
11097.28338,0.11082
11093.42614,0.10995
11089.56890,0.11031
11085.71166,0.11095
11081.85442,0.11108
11077.99718,0.11116
11074.13993,0.11136
11070.28269,0.11153
11066.42545,0.11161
11062.56821,0.11162
11058.71097,0.11137
11054.85373,0.11094
11050.99649,0.11084
11047.13924,0.11095
11043.28200,0.11118
11039.42476,0.11151
11035.56752,0.11147
11031.71028,0.11119
11027.85304,0.11116
11023.99580,0.11117
11020.13855,0.11127
11016.28131,0.11190
11012.42407,0.11269
11008.56683,0.11290
11004.70959,0.11233
11000.85235,0.11135
10996.99511,0.11059
10993.13787,0.11047
10989.28062,0.11092
10985.42338,0.11161
10981.56614,0.11203
10977.70890,0.11215
10973.85166,0.11221
10969.99442,0.11203
10966.13718,0.11169
10962.27993,0.11128
10958.42269,0.11081
10954.56545,0.11060
10950.70821,0.11035
10946.85097,0.10960
10942.99373,0.10898
10939.13649,0.10919
10935.27924,0.10993
10931.42200,0.11017
10927.56476,0.10986
10923.70752,0.10969
10919.85028,0.10956
10915.99304,0.10944
10912.13580,0.10969
10908.27856,0.10999
10904.42131,0.11006
10900.56407,0.11000
10896.70683,0.11030
10892.84959,0.11082
10888.99235,0.11066
10885.13511,0.11013
10881.27787,0.10957
10877.42062,0.10877
10873.56338,0.10862
10869.70614,0.10984
10865.84890,0.11146
10861.99166,0.11170
10858.13442,0.11015
10854.27718,0.10880
10850.41993,0.10889
10846.56269,0.10957
10842.70545,0.10995
10838.84821,0.10956
10834.99097,0.10872
10831.13373,0.10834
10827.27649,0.10880
10823.41925,0.10967
10819.56200,0.10999
10815.70476,0.10970
10811.84752,0.10947
10807.99028,0.10911
10804.13304,0.10880
10800.27580,0.10899
10796.41856,0.10934
10792.56131,0.10963
10788.70407,0.10960
10784.84683,0.10901
10780.98959,0.10854
10777.13235,0.10861
10773.27511,0.10864
10769.41787,0.10824
10765.56063,0.10792
10761.70338,0.10801
10757.84614,0.10828
10753.98890,0.10898
10750.13166,0.10994
10746.27442,0.11017
10742.41718,0.10964
10738.55994,0.10912
10734.70269,0.10887
10730.84545,0.10866
10726.98821,0.10849
10723.13097,0.10870
10719.27373,0.10885
10715.41649,0.10863
10711.55925,0.10872
10707.70200,0.10900
10703.84476,0.10874
10699.98752,0.10825
10696.13028,0.10789
10692.27304,0.10797
10688.41580,0.10874
10684.55856,0.10941
10680.70132,0.10942
10676.84407,0.10884
10672.98683,0.10800
10669.12959,0.10807
10665.27235,0.10892
10661.41511,0.10905
10657.55787,0.10865
10653.70063,0.10850
10649.84338,0.10845
10645.98614,0.10825
10642.12890,0.10819
10638.27166,0.10866
10634.41442,0.10908
10630.55718,0.10858
10626.69994,0.10803
10622.84269,0.10853
10618.98545,0.10905
10615.12821,0.10868
10611.27097,0.10816
10607.41373,0.10782
10603.55649,0.10746
10599.69925,0.10741
10595.84201,0.10792
10591.98476,0.10833
10588.12752,0.10818
10584.27028,0.10816
10580.41304,0.10836
10576.55580,0.10809
10572.69856,0.10747
10568.84132,0.10702
10564.98407,0.10682
10561.12683,0.10667
10557.26959,0.10647
10553.41235,0.10645
10549.55511,0.10680
10545.69787,0.10733
10541.84063,0.10736
10537.98339,0.10691
10534.12614,0.10689
10530.26890,0.10752
10526.41166,0.10793
10522.55442,0.10720
10518.69718,0.10536
10514.83994,0.10397
10510.98270,0.10443
10507.12545,0.10567
10503.26821,0.10602
10499.41097,0.10604
10495.55373,0.10643
10491.69649,0.10665
10487.83925,0.10651
10483.98201,0.10618
10480.12476,0.10558
10476.26752,0.10476
10472.41028,0.10430
10468.55304,0.10451
10464.69580,0.10498
10460.83856,0.10532
10456.98132,0.10556
10453.12408,0.10596
10449.26683,0.10624
10445.40959,0.10596
10441.55235,0.10566
10437.69511,0.10573
10433.83787,0.10558
10429.98063,0.10496
10426.12339,0.10459
10422.26614,0.10515
10418.40890,0.10597
10414.55166,0.10605
10410.69442,0.10562
10406.83718,0.10517
10402.97994,0.10508
10399.12270,0.10545
10395.26545,0.10568
10391.40821,0.10546
10387.55097,0.10513
10383.69373,0.10477
10379.83649,0.10445
10375.97925,0.10447
10372.12201,0.10488
10368.26477,0.10533
10364.40752,0.10553
10360.55028,0.10556
10356.69304,0.10583
10352.83580,0.10626
10348.97856,0.10658
10345.12132,0.10695
10341.26408,0.10687
10337.40683,0.10608
10333.54959,0.10567
10329.69235,0.10614
10325.83511,0.10678
10321.97787,0.10706
10318.12063,0.10706
10314.26339,0.10715
10310.40615,0.10737
10306.54890,0.10745
10302.69166,0.10726
10298.83442,0.10666
10294.97718,0.10601
10291.11994,0.10617
10287.26270,0.10656
10283.40546,0.10644
10279.54821,0.10633
10275.69097,0.10662
10271.83373,0.10687
10267.97649,0.10683
